image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order
210_20220627084309,"0,1",/mnt/big/indeed/diopsis_quality/images/210_20220627084309.jpg,,210_20220627084309,210_20220627084309R,,0.0,-1.4007206,-8.599625,0,,0,#440154,#AAAAAA,0,68468,28,6678,59754
369_20240312211338,"0,1",/mnt/big/indeed/diopsis_quality/images/369_20240312211338.jpg,,369_20240312211338,369_20240312211338R,,0.031231694,3.5379028,10.522337,1,,0,#460b5e,#AAAAAA,0,68466,14,35275,39288
370_20220722095611,"0,1",/mnt/big/indeed/diopsis_quality/images/370_20220722095611.jpg,,370_20220722095611,370_20220722095611R,,0.0,0.12293625,-12.565584,0,,0,#440154,#AAAAAA,0,68456,21,13254,9713
321_20230716044235,"0,1",/mnt/big/indeed/diopsis_quality/images/321_20230716044235.jpg,,321_20230716044235,321_20230716044235R,,0.0012114794,2.8654022,4.645502,0,,0,#440154,#AAAAAA,0,68468,12,57079,59707
370_20220715192951,"0,1",/mnt/big/indeed/diopsis_quality/images/370_20220715192951.jpg,,370_20220715192951,370_20220715192951R,,0.0,0.9150982,-11.395695,0,,0,#440154,#AAAAAA,0,68468,25,49890,59708
303_20220823140058,"0,1",/mnt/big/indeed/diopsis_quality/images/303_20220823140058.jpg,,303_20220823140058,303_20220823140058R,,0.0,0.63968277,-9.357861,0,,0,#440154,#AAAAAA,1,68436,23,50361,2433
216_20210807171445,"0,1",/mnt/big/indeed/diopsis_quality/images/216_20210807171445.jpg,,216_20210807171445,216_20210807171445R,,0.0,-0.2700081,-13.059046,0,,0,#440154,#AAAAAA,0,68466,20,65729,39155
257_20230509141043,"0,1",/mnt/big/indeed/diopsis_quality/images/257_20230509141043.jpg,,257_20230509141043,257_20230509141043R,,0.03334476,3.8156357,12.382202,0,,0,#460b5e,#AAAAAA,0,68465,22,33589,32255
328_20220529025051,"0,1",/mnt/big/indeed/diopsis_quality/images/328_20220529025051.jpg,,328_20220529025051,328_20220529025051R,,0.0,18.399464,-4.74308,0,,0,#440154,#AAAAAA,0,68465,19,9204,32160
383_20240831230622,"0,1",/mnt/big/indeed/diopsis_quality/images/383_20240831230622.jpg,,383_20240831230622,383_20240831230622R,,0.0,6.212311,0.3697796,0,,0,#440154,#AAAAAA,0,68464,14,933,28499
274_20210813001735,"0,1",/mnt/big/indeed/diopsis_quality/images/274_20210813001735.jpg,,274_20210813001735,274_20210813001735R,,0.0,0.9296322,4.4357643,0,,0,#440154,#AAAAAA,0,68454,20,56356,8336
375_20230818232848,"0,1",/mnt/big/indeed/diopsis_quality/images/375_20230818232848.jpg,,375_20230818232848,375_20230818232848R,,0.0,-1.3165932,6.0583267,1,,0,#440154,#AAAAAA,0,68468,26,3976,59704
274_20230417122539,"0,1",/mnt/big/indeed/diopsis_quality/images/274_20230417122539.jpg,,274_20230417122539,274_20230417122539R,,0.0,-1.8973141,-11.771643,0,,0,#440154,#AAAAAA,0,68466,20,8082,39154
391_20240807000830,"0,1",/mnt/big/indeed/diopsis_quality/images/391_20240807000830.jpg,,391_20240807000830,391_20240807000830R,,0.0,-1.8879242,3.1474419,0,,0,#440154,#AAAAAA,0,68468,15,61270,59705
209_20210910094406,"0,1",/mnt/big/indeed/diopsis_quality/images/209_20210910094406.jpg,,209_20210910094406,209_20210910094406R,,0.013867352,-0.33254433,-5.187188,0,,0,#450457,#AAAAAA,0,68458,10,14369,11657
210_20230806213422,"0,1",/mnt/big/indeed/diopsis_quality/images/210_20230806213422.jpg,,210_20230806213422,210_20230806213422R,,0.0,-7.2441187,3.1467266,0,,0,#440154,#AAAAAA,0,68468,9,23527,59706
217_20240629210341,"0,1",/mnt/big/indeed/diopsis_quality/images/217_20240629210341.jpg,,217_20240629210341,217_20240629210341R,,0.010227833,-7.223896,-6.1962843,0,,0,#450457,#AAAAAA,0,68462,28,4560,19340
269_20240806215024,"0,1",/mnt/big/indeed/diopsis_quality/images/269_20240806215024.jpg,,269_20240806215024,269_20240806215024R,,0.0,-0.058063507,4.53487,0,,0,#440154,#AAAAAA,0,68451,17,60330,6323
363_20240602081733,"0,1",/mnt/big/indeed/diopsis_quality/images/363_20240602081733.jpg,,363_20240602081733,363_20240602081733R,,0.0,-2.9539127,-19.393578,0,,0,#440154,#AAAAAA,1,68398,7,55748,931
372_20240603185418,"0,1",/mnt/big/indeed/diopsis_quality/images/372_20240603185418.jpg,,372_20240603185418,372_20240603185418R,,0.0,1.529213,-4.0698967,1,,0,#440154,#AAAAAA,0,68465,6,35906,32228
264_20220411065135,"0,1",/mnt/big/indeed/diopsis_quality/images/264_20220411065135.jpg,,264_20220411065135,264_20220411065135R,,0.03801731,9.543121,10.400841,0,,0,#460b5e,#AAAAAA,0,68464,14,51715,28525
325_20220322155303,"0,1",/mnt/big/indeed/diopsis_quality/images/325_20220322155303.jpg,,325_20220322155303,325_20220322155303R,,0.046824962,0.4542389,12.487045,1,,0,#471063,#AAAAAA,0,68466,16,42937,39235
218_20240629192040,"0,1",/mnt/big/indeed/diopsis_quality/images/218_20240629192040.jpg,,218_20240629192040,218_20240629192040R,,0.014696357,-7.3135996,9.766157,0,,0,#450457,#AAAAAA,0,68468,13,8586,59709
217_20240722093916,"0,1",/mnt/big/indeed/diopsis_quality/images/217_20240722093916.jpg,,217_20240722093916,217_20240722093916R,,0.0014829639,8.704632,-5.9985743,0,,0,#440154,#AAAAAA,0,68466,11,55827,39153
272_20220605132251,"0,1",/mnt/big/indeed/diopsis_quality/images/272_20220605132251.jpg,,272_20220605132251,272_20220605132251R,,0.0112117585,7.61248,8.562803,0,,0,#450457,#AAAAAA,0,68468,15,53083,59710
299_20240326141110,"0,1",/mnt/big/indeed/diopsis_quality/images/299_20240326141110.jpg,,299_20240326141110,299_20240326141110R,,0.02961524,-6.0445356,12.872322,0,,0,#46085c,#AAAAAA,0,68468,11,44398,59711
207_20230607200133,"0,1",/mnt/big/indeed/diopsis_quality/images/207_20230607200133.jpg,,207_20230607200133,207_20230607200133R,,0.0,1.1247673,-10.171088,0,,0,#440154,#AAAAAA,0,68464,25,26487,28508
249_20210717063934,"0,1",/mnt/big/indeed/diopsis_quality/images/249_20210717063934.jpg,,249_20210717063934,249_20210717063934R,,0.015821751,11.346329,6.607231,0,,0,#450457,#AAAAAA,0,68468,14,56265,59781
352_20240724010545,"0,1",/mnt/big/indeed/diopsis_quality/images/352_20240724010545.jpg,,352_20240724010545,352_20240724010545R,,0.0,0.7552624,7.3990726,0,,0,#440154,#AAAAAA,0,68461,20,49627,16622
249_20210903212140,"0,1",/mnt/big/indeed/diopsis_quality/images/249_20210903212140.jpg,,249_20210903212140,249_20210903212140R,,0.0,1.0042553,5.665415,0,,0,#440154,#AAAAAA,0,68468,14,21106,59782
306_20220311200645,"0,1",/mnt/big/indeed/diopsis_quality/images/306_20220311200645.jpg,,306_20220311200645,306_20220311200645R,,0.0,5.031107,5.8377266,0,,0,#440154,#AAAAAA,0,68466,18,67060,39286
255_20210725191629,"0,1",/mnt/big/indeed/diopsis_quality/images/255_20210725191629.jpg,,255_20210725191629,255_20210725191629R,,0.0,-5.104969,-10.112087,0,,0,#440154,#AAAAAA,0,68468,21,31929,59775
286_20211010191006,"0,1",/mnt/big/indeed/diopsis_quality/images/286_20211010191006.jpg,,286_20211010191006,286_20211010191006R,,0.0,2.869278,6.1454926,0,,0,#440154,#AAAAAA,0,68466,16,9068,39287
251_20210828072026,"0,1",/mnt/big/indeed/diopsis_quality/images/251_20210828072026.jpg,,251_20210828072026,251_20210828072026R,,0.0,1.5479164,-11.249565,0,,0,#440154,#AAAAAA,0,68465,24,65333,32186
231_20240719144650,"0,1",/mnt/big/indeed/diopsis_quality/images/231_20240719144650.jpg,,231_20240719144650,231_20240719144650R,,0.0,-2.7605133,-4.3738976,0,,0,#440154,#AAAAAA,0,68461,11,2598,16623
297_20210808073349,"0,1",/mnt/big/indeed/diopsis_quality/images/297_20210808073349.jpg,,297_20210808073349,297_20210808073349R,,0.0,-5.1726303,-10.240581,0,,0,#440154,#AAAAAA,0,68463,21,67599,22851
265_20210809144717,"0,1",/mnt/big/indeed/diopsis_quality/images/265_20210809144717.jpg,,265_20210809144717,265_20210809144717R,,0.0,-0.9269676,-13.683305,0,,0,#440154,#AAAAAA,0,68466,24,48994,39374
370_20240901204925,"0,1",/mnt/big/indeed/diopsis_quality/images/370_20240901204925.jpg,,370_20240901204925,370_20240901204925R,,0.007834903,-4.6099052,11.941818,0,,0,#440154,#AAAAAA,0,68468,11,15448,59779
368_20230907032529,"0,1",/mnt/big/indeed/diopsis_quality/images/368_20230907032529.jpg,,368_20230907032529,368_20230907032529R,,0.0,-4.0513134,4.214031,0,,0,#440154,#AAAAAA,0,68466,20,46319,39375
215_20230816095451,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20230816095451.jpg,,215_20230816095451,215_20230816095451R,,0.0,-12.00614,-4.8250065,0,,0,#440154,#AAAAAA,0,68464,22,25883,28507
321_20240525230125,"0,1",/mnt/big/indeed/diopsis_quality/images/321_20240525230125.jpg,,321_20240525230125,321_20240525230125R,,0.045413435,4.030178,11.091482,0,,0,#471063,#AAAAAA,0,68466,15,65302,39285
349_20230920081522,"0,1",/mnt/big/indeed/diopsis_quality/images/349_20230920081522.jpg,,349_20230920081522,349_20230920081522R,,0.0,-1.9325333,-11.713728,0,,0,#440154,#AAAAAA,0,68468,20,8082,59780
340_20230706125154,"0,1",/mnt/big/indeed/diopsis_quality/images/340_20230706125154.jpg,,340_20230706125154,340_20230706125154R,,0.0,1.828125,-6.3168144,1,,0,#440154,#AAAAAA,0,68465,21,17326,32171
221_20220904080220,"0,1",/mnt/big/indeed/diopsis_quality/images/221_20220904080220.jpg,,221_20220904080220,221_20220904080220R,,0.0,-0.1644249,-8.68903,0,,0,#440154,#AAAAAA,0,68468,15,66316,59784
265_20210809052025,"0,1",/mnt/big/indeed/diopsis_quality/images/265_20210809052025.jpg,,265_20210809052025,265_20210809052025R,,0.0,-1.7012959,2.9301758,0,,0,#440154,#AAAAAA,0,68462,16,17477,19342
302_20210809055454,"0,1",/mnt/big/indeed/diopsis_quality/images/302_20210809055454.jpg,,302_20210809055454,302_20210809055454R,,0.0008440063,2.5184822,4.707403,1,,0,#440154,#AAAAAA,0,68459,13,67212,13533
380_20230630050130,"0,1",/mnt/big/indeed/diopsis_quality/images/380_20230630050130.jpg,,380_20230630050130,380_20230630050130R,,0.0,-2.8081284,4.137495,0,,0,#440154,#AAAAAA,0,68468,19,42167,59785
378_20220913061838,"0,1",/mnt/big/indeed/diopsis_quality/images/378_20220913061838.jpg,,378_20220913061838,378_20220913061838R,,0.0009480393,2.556942,4.9070187,0,,0,#440154,#AAAAAA,0,68464,13,48656,28552
244_20210921010443,"0,1",/mnt/big/indeed/diopsis_quality/images/244_20210921010443.jpg,,244_20210921010443,244_20210921010443R,,0.0,1.0314751,4.0023117,0,,0,#440154,#AAAAAA,0,68457,17,51784,10724
256_20240330114335,"0,1",/mnt/big/indeed/diopsis_quality/images/256_20240330114335.jpg,,256_20240330114335,256_20240330114335R,,0.013503752,-3.0493774,13.805645,0,,0,#450457,#AAAAAA,0,68468,13,53350,59786
239_20230616160813,"0,1",/mnt/big/indeed/diopsis_quality/images/239_20230616160813.jpg,,239_20230616160813,239_20230616160813R,,0.0,-2.4023037,-4.1224747,0,,0,#440154,#AAAAAA,0,68464,12,19911,28502
341_20230610165553,"0,1",/mnt/big/indeed/diopsis_quality/images/341_20230610165553.jpg,,341_20230610165553,341_20230610165553R,,0.0,-1.5610733,-5.1174526,1,,0,#440154,#AAAAAA,0,68468,20,16,59740
321_20230716044505,"0,1",/mnt/big/indeed/diopsis_quality/images/321_20230716044505.jpg,,321_20230716044505,321_20230716044505R,,0.0016818022,2.893425,4.6588173,0,,0,#440154,#AAAAAA,0,68468,11,8644,59741
366_20220910094416,"0,1",/mnt/big/indeed/diopsis_quality/images/366_20220910094416.jpg,,366_20220910094416,366_20220910094416R,,0.0029561426,-16.03435,1.0586205,0,,0,#440154,#AAAAAA,0,68443,13,67509,3660
376_20230528032410,"0,1",/mnt/big/indeed/diopsis_quality/images/376_20230528032410.jpg,,376_20230528032410,376_20230528032410R,,0.0,0.30937004,6.3543034,0,,0,#440154,#AAAAAA,0,68461,17,25661,16655
215_20210803184332,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20210803184332.jpg,,215_20210803184332,215_20210803184332R,,0.0,-1.3451157,-9.312018,0,,0,#440154,#AAAAAA,0,68468,30,47867,59742
245_20210817070951,"0,1",/mnt/big/indeed/diopsis_quality/images/245_20210817070951.jpg,,245_20210817070951,245_20210817070951R,,0.0,-1.9781513,-8.145484,0,,0,#440154,#AAAAAA,0,68468,16,396,59783
390_20230906023418,"0,1",/mnt/big/indeed/diopsis_quality/images/390_20230906023418.jpg,,390_20230906023418,390_20230906023418R,,0.0,0.10208893,5.3201675,0,,0,#440154,#AAAAAA,0,68466,19,65075,39373
324_20210909131941,"0,1",/mnt/big/indeed/diopsis_quality/images/324_20210909131941.jpg,,324_20210909131941,324_20210909131941R,,0.0,-0.85990524,-5.550557,0,,0,#440154,#AAAAAA,0,68464,24,52678,28535
203_20210126215752,"0,1",/mnt/big/indeed/diopsis_quality/images/203_20210126215752.jpg,,203_20210126215752,203_20210126215752R,,0.030867135,-9.043892,16.73172,0,,0,#460b5e,#AAAAAA,0,68455,15,30319,8462
316_20211015045637,"0,1",/mnt/big/indeed/diopsis_quality/images/316_20211015045637.jpg,,316_20211015045637,316_20211015045637R,,0.0,1.0967922,1.0592289,0,,0,#440154,#AAAAAA,0,68465,8,27448,32090
307_20230410163614,"0,1",/mnt/big/indeed/diopsis_quality/images/307_20230410163614.jpg,,307_20230410163614,307_20230410163614R,,0.013777268,-6.0573015,9.452911,0,,0,#450457,#AAAAAA,0,68468,14,1744,59809
289_20220723081944,"0,1",/mnt/big/indeed/diopsis_quality/images/289_20220723081944.jpg,,289_20220723081944,289_20220723081944R,,0.0,1.1573334,-9.015341,0,,0,#440154,#AAAAAA,0,68466,23,26568,39469
389_20240625163725,"0,1",/mnt/big/indeed/diopsis_quality/images/389_20240625163725.jpg,,389_20240625163725,389_20240625163725R,,0.0,-2.6731987,-11.972395,0,,0,#440154,#AAAAAA,0,68460,17,27882,14269
252_20230729120855,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20230729120855.jpg,,252_20230729120855,252_20230729120855R,,0.0,-1.1466904,-7.8297844,0,,0,#440154,#AAAAAA,0,68462,13,57433,19343
209_20210810191013,"0,1",/mnt/big/indeed/diopsis_quality/images/209_20210810191013.jpg,,209_20210810191013,209_20210810191013R,,0.0,1.4500694,-9.729443,0,,0,#440154,#AAAAAA,0,68465,28,47103,32091
268_20240718095935,"0,1",/mnt/big/indeed/diopsis_quality/images/268_20240718095935.jpg,,268_20240718095935,268_20240718095935R,,0.0,-2.0157738,12.96265,0,,0,#440154,#AAAAAA,0,68468,29,47745,59813
243_20240714130149,"0,1",/mnt/big/indeed/diopsis_quality/images/243_20240714130149.jpg,,243_20240714130149,243_20240714130149R,,0.0,-6.940304,6.989788,0,,0,#440154,#AAAAAA,0,68465,9,11088,32088
218_20240818065808,"0,1",/mnt/big/indeed/diopsis_quality/images/218_20240818065808.jpg,,218_20240818065808,218_20240818065808R,,0.018694581,7.708496,18.444893,0,,0,#450457,#AAAAAA,0,68462,14,1442,19344
247_20240223082650,"0,1",/mnt/big/indeed/diopsis_quality/images/247_20240223082650.jpg,,247_20240223082650,247_20240223082650R,,0.027251834,-10.486578,-15.826495,1,,0,#46085c,#AAAAAA,0,68465,12,20148,32089
304_20210808074854,"0,1",/mnt/big/indeed/diopsis_quality/images/304_20210808074854.jpg,,304_20210808074854,304_20210808074854R,,0.0,-0.86974907,-6.9906893,0,,0,#440154,#AAAAAA,0,68468,16,37455,59814
261_20230426013133,"0,1",/mnt/big/indeed/diopsis_quality/images/261_20230426013133.jpg,,261_20230426013133,261_20230426013133R,,0.013056491,-18.870419,-4.1652794,0,,0,#450457,#AAAAAA,0,68468,20,23977,59815
217_20230804230632,"0,1",/mnt/big/indeed/diopsis_quality/images/217_20230804230632.jpg,,217_20230804230632,217_20230804230632R,,0.0,0.96852493,6.1740265,0,,0,#440154,#AAAAAA,0,68466,18,20943,39468
276_20210825213934,"0,1",/mnt/big/indeed/diopsis_quality/images/276_20210825213934.jpg,,276_20210825213934,276_20210825213934R,,0.007594109,1.8611431,6.398365,0,,0,#440154,#AAAAAA,0,68468,18,6590,59816
368_20220702063857,"0,1",/mnt/big/indeed/diopsis_quality/images/368_20220702063857.jpg,,368_20220702063857,368_20220702063857R,,0.0,1.0376244,-9.974989,0,,0,#440154,#AAAAAA,0,68464,24,23163,28494
264_20220618123429,"0,1",/mnt/big/indeed/diopsis_quality/images/264_20220618123429.jpg,,264_20220618123429,264_20220618123429R,,0.0,0.021835327,-7.27211,0,,0,#440154,#AAAAAA,0,68468,10,50901,59773
335_20220819034304,"0,1",/mnt/big/indeed/diopsis_quality/images/335_20220819034304.jpg,,335_20220819034304,335_20220819034304R,,0.0327534,12.779228,2.2749023,0,,0,#460b5e,#AAAAAA,0,68466,21,52508,39282
303_20230809022056,"0,1",/mnt/big/indeed/diopsis_quality/images/303_20230809022056.jpg,,303_20230809022056,303_20230809022056R,,0.0011062607,-0.72434044,3.9308205,1,,0,#440154,#AAAAAA,0,68465,23,36997,32184
397_20240605222345,"0,1",/mnt/big/indeed/diopsis_quality/images/397_20240605222345.jpg,,397_20240605222345,397_20240605222345R,,0.0,2.3876476,4.156828,0,,0,#440154,#AAAAAA,0,68463,27,49759,22852
311_20240812232051,"0,1",/mnt/big/indeed/diopsis_quality/images/311_20240812232051.jpg,,311_20240812232051,311_20240812232051R,,0.004201737,0.9839325,6.463707,0,,0,#440154,#AAAAAA,0,68468,21,5110,59774
338_20230612202108,"0,1",/mnt/big/indeed/diopsis_quality/images/338_20230612202108.jpg,,338_20230612202108,338_20230612202108R,,0.0,1.0116425,-3.7296562,0,,0,#440154,#AAAAAA,0,68464,17,47014,28495
385_20240622210619,"0,1",/mnt/big/indeed/diopsis_quality/images/385_20240622210619.jpg,,385_20240622210619,385_20240622210619R,,0.0,-4.564911,-10.280732,0,,0,#440154,#AAAAAA,0,68454,17,2269,8337
210_20230703011753,"0,1",/mnt/big/indeed/diopsis_quality/images/210_20230703011753.jpg,,210_20230703011753,210_20230703011753R,,0.0,-6.892992,3.3517647,0,,0,#440154,#AAAAAA,0,68465,29,19015,32187
345_20230910223731,"0,1",/mnt/big/indeed/diopsis_quality/images/345_20230910223731.jpg,,345_20230910223731,345_20230910223731R,,0.0,1.1796455,4.858532,1,,0,#440154,#AAAAAA,0,68468,16,14544,59776
376_20230614093456,"0,1",/mnt/big/indeed/diopsis_quality/images/376_20230614093456.jpg,,376_20230614093456,376_20230614093456R,,0.0,0.2310009,-5.796031,1,,0,#440154,#AAAAAA,0,68468,14,42379,59777
379_20220912200154,"0,1",/mnt/big/indeed/diopsis_quality/images/379_20220912200154.jpg,,379_20220912200154,379_20220912200154R,,0.0,1.5930443,3.162756,0,,0,#440154,#AAAAAA,0,68468,24,57814,59778
370_20240810031249,"0,1",/mnt/big/indeed/diopsis_quality/images/370_20240810031249.jpg,,370_20240810031249,370_20240810031249R,,0.0,-0.5323677,11.825285,0,,0,#440154,#AAAAAA,0,68461,19,16098,16621
214_20230628200931,"0,1",/mnt/big/indeed/diopsis_quality/images/214_20230628200931.jpg,,214_20230628200931,214_20230628200931R,,0.0,-12.209408,-4.9816885,0,,0,#440154,#AAAAAA,0,68468,20,64645,59772
376_20230707180139,"0,1",/mnt/big/indeed/diopsis_quality/images/376_20230707180139.jpg,,376_20230707180139,376_20230707180139R,,0.0,-2.6111813,-10.30052,0,,0,#440154,#AAAAAA,0,68458,23,67007,11632
349_20220703004501,"0,1",/mnt/big/indeed/diopsis_quality/images/349_20220703004501.jpg,,349_20220703004501,349_20220703004501R,,0.0,1.9174938,5.822296,0,,0,#440154,#AAAAAA,0,68464,10,55010,28509
252_20210826072942,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20210826072942.jpg,,252_20210826072942,252_20210826072942R,,0.0,-0.1939106,-9.7026005,0,,0,#440154,#AAAAAA,0,68458,28,19402,11634
364_20231228101443,"0,1",/mnt/big/indeed/diopsis_quality/images/364_20231228101443.jpg,,364_20231228101443,364_20231228101443R,,0.022017365,8.368145,10.804127,0,,0,#46085c,#AAAAAA,0,68468,21,61826,59845
271_20210910143404,"0,1",/mnt/big/indeed/diopsis_quality/images/271_20210910143404.jpg,,271_20210910143404,271_20210910143404R,,0.0,-0.5038719,-6.2008476,0,,0,#440154,#AAAAAA,0,68444,9,24298,3764
344_20240312220922,"0,1",/mnt/big/indeed/diopsis_quality/images/344_20240312220922.jpg,,344_20240312220922,344_20240312220922R,,0.00039902024,-4.218713,11.065453,0,,0,#440154,#AAAAAA,0,68468,17,59835,59837
241_20230430085347,"0,1",/mnt/big/indeed/diopsis_quality/images/241_20230430085347.jpg,,241_20230430085347,241_20230430085347R,,0.014887264,14.789757,-1.3454552,0,,0,#450457,#AAAAAA,0,68468,13,27682,59838
238_20240602054345,"0,1",/mnt/big/indeed/diopsis_quality/images/238_20240602054345.jpg,,238_20240602054345,238_20240602054345R,,0.0,-9.90068,-0.3714695,0,,0,#440154,#AAAAAA,0,68462,5,24315,19332
252_20210909230005,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20210909230005.jpg,,252_20210909230005,252_20210909230005R,,0.0,-2.6450348,3.7438393,1,,0,#440154,#AAAAAA,0,68459,23,52261,13535
280_20230711021121,"0,1",/mnt/big/indeed/diopsis_quality/images/280_20230711021121.jpg,,280_20230711021121,280_20230711021121R,,0.0,5.359085,16.126827,0,,0,#440154,#AAAAAA,0,68448,22,54350,4893
377_20220829030436,"0,1",/mnt/big/indeed/diopsis_quality/images/377_20220829030436.jpg,,377_20220829030436,377_20220829030436R,,0.0,1.7282944,5.32934,1,,0,#440154,#AAAAAA,0,68460,9,37871,14274
218_20240821211925,"0,1",/mnt/big/indeed/diopsis_quality/images/218_20240821211925.jpg,,218_20240821211925,218_20240821211925R,,0.017204596,9.786537,0.5153961,0,,0,#450457,#AAAAAA,0,68468,15,17170,59842
342_20231230041458,"0,1",/mnt/big/indeed/diopsis_quality/images/342_20231230041458.jpg,,342_20231230041458,342_20231230041458R,,0.032435827,-13.922497,8.8211155,0,,0,#460b5e,#AAAAAA,0,68468,15,54579,59843
248_20210819131541,"0,1",/mnt/big/indeed/diopsis_quality/images/248_20210819131541.jpg,,248_20210819131541,248_20210819131541R,,0.0,4.094866,-10.626588,0,,0,#440154,#AAAAAA,0,68466,25,19024,39521
308_20210807155005,"0,1",/mnt/big/indeed/diopsis_quality/images/308_20210807155005.jpg,,308_20210807155005,308_20210807155005R,,0.0,-0.9528122,-10.699904,0,,0,#440154,#AAAAAA,1,68326,21,41316,540
215_20230811235629,"0,1",/mnt/big/indeed/diopsis_quality/images/215_20230811235629.jpg,,215_20230811235629,215_20230811235629R,,0.005749436,-5.97857,2.6434135,0,,0,#440154,#AAAAAA,0,68460,21,41932,14275
232_20230611103925,"0,1",/mnt/big/indeed/diopsis_quality/images/232_20230611103925.jpg,,232_20230611103925,232_20230611103925R,,0.0,-2.5074024,-6.81367,0,,0,#440154,#AAAAAA,0,68468,21,53158,59844
278_20220829212513,"0,1",/mnt/big/indeed/diopsis_quality/images/278_20220829212513.jpg,,278_20220829212513,278_20220829212513R,,0.0,-1.9152927,4.396639,0,,0,#440154,#AAAAAA,0,68466,15,53379,39414
214_20230628050245,"0,1",/mnt/big/indeed/diopsis_quality/images/214_20230628050245.jpg,,214_20230628050245,214_20230628050245R,,0.011120235,-6.1524096,2.516718,0,,0,#450457,#AAAAAA,0,68410,8,5432,1116
319_20230404010704,"0,1",/mnt/big/indeed/diopsis_quality/images/319_20230404010704.jpg,,319_20230404010704,319_20230404010704R,,0.0,-4.9497833,11.725998,0,,0,#440154,#AAAAAA,0,68468,14,54372,59847
264_20210807210106,"0,1",/mnt/big/indeed/diopsis_quality/images/264_20210807210106.jpg,,264_20210807210106,264_20210807210106R,,0.0,1.6534443,-9.54529,0,,0,#440154,#AAAAAA,0,68458,33,54883,11633
328_20220604061942,"0,1",/mnt/big/indeed/diopsis_quality/images/328_20220604061942.jpg,,328_20220604061942,328_20220604061942R,,0.04826765,9.785271,10.992371,0,,0,#471063,#AAAAAA,0,68466,14,58043,39520
317_20210904131631,"0,1",/mnt/big/indeed/diopsis_quality/images/317_20210904131631.jpg,,317_20210904131631,317_20210904131631R,,0.0,-1.4919453,-8.8354025,0,,0,#440154,#AAAAAA,0,68468,30,20771,59848
375_20230831233340,"0,1",/mnt/big/indeed/diopsis_quality/images/375_20230831233340.jpg,,375_20230831233340,375_20230831233340R,,0.0,0.772192,4.765957,1,,0,#440154,#AAAAAA,0,68468,17,8996,59841
386_20220610000350,"0,1",/mnt/big/indeed/diopsis_quality/images/386_20220610000350.jpg,,386_20220610000350,386_20220610000350R,,0.0,12.065723,9.120028,0,,0,#440154,#AAAAAA,0,68464,18,4815,28541
247_20240205161220,"0,1",/mnt/big/indeed/diopsis_quality/images/247_20240205161220.jpg,,247_20240205161220,247_20240205161220R,,0.020111877,-10.48399,-15.82448,0,,0,#46085c,#AAAAAA,0,68463,10,60993,22848
328_20221230180611,"0,1",/mnt/big/indeed/diopsis_quality/images/328_20221230180611.jpg,,328_20221230180611,328_20221230180611R,,0.040534385,-11.8707485,9.571148,0,,0,#471063,#AAAAAA,0,68445,9,12480,4093
330_20230611211059,"0,1",/mnt/big/indeed/diopsis_quality/images/330_20230611211059.jpg,,330_20230611211059,330_20230611211059R,,0.0,0.77035713,-10.470644,0,,0,#440154,#AAAAAA,0,68468,23,47818,59804
252_20220907234759,"0,1",/mnt/big/indeed/diopsis_quality/images/252_20220907234759.jpg,,252_20220907234759,252_20220907234759R,,0.0013954447,2.3549614,5.296997,0,,0,#440154,#AAAAAA,0,68466,13,2794,39527
213_20230624011653,"0,1",/mnt/big/indeed/diopsis_quality/images/213_20230624011653.jpg,,213_20230624011653,213_20230624011653R,,0.0,-6.3847466,1.8485107,0,,0,#440154,#AAAAAA,0,68465,17,29823,32067
289_20240628132742,"0,1",/mnt/big/indeed/diopsis_quality/images/289_20240628132742.jpg,,289_20240628132742,289_20240628132742R,,0.037423052,2.8092194,11.331083,0,,0,#460b5e,#AAAAAA,0,68468,16,53925,59846
398_20230806143557,"0,1",/mnt/big/indeed/diopsis_quality/images/398_20230806143557.jpg,,398_20230806143557,398_20230806143557R,,0.0,-4.4035244,-9.604076,0,,0,#440154,#AAAAAA,0,68466,23,47349,39518
313_20230419113857,"0,1",/mnt/big/indeed/diopsis_quality/images/313_20230419113857.jpg,,313_20230419113857,313_20230419113857R,,0.0,2.229559,-10.720397,0,,0,#440154,#AAAAAA,0,68462,25,29409,19329
399_20230911075034,"0,1",/mnt/big/indeed/diopsis_quality/images/399_20230911075034.jpg,,399_20230911075034,399_20230911075034R,,0.0,0.778677,-9.290682,0,,0,#440154,#AAAAAA,0,68466,16,31788,39519
242_20230603054211,"0,1",/mnt/big/indeed/diopsis_quality/images/242_20230603054211.jpg,,242_20230603054211,242_20230603054211R,,0.011971902,-6.542877,4.279957,0,,0,#450457,#AAAAAA,0,68459,12,24426,13536
277_20240828213028,"0,1",/mnt/big/indeed/diopsis_quality/images/277_20240828213028.jpg,,277_20240828213028,277_20240828213028R,,9.690295e-05,1.1522102,6.5472126,0,,0,#440154,#AAAAAA,0,68468,17,7370,59870
